,Date,BranchLocation,C&FAgent,ProductCategory,ProductCode,Sales,InitialInventory,UnitsOrdered,DemandForecast,SellingPrice,Month_Year,Sales_lag,InitialInventory_lag,UnitsOrdered_lag
4702,2005-11-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,288,9,285,21,2320.57,November 2005,262.0,106.0,218.0
4703,2005-12-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,131,2,175,82,2320.39,December 2005,288.0,9.0,285.0
4704,2006-01-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,194,44,172,101,2320.38,January 2006,131.0,2.0,175.0
4705,2006-02-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,183,0,183,175,2320.95,February 2006,194.0,44.0,172.0
4706,2006-03-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,104,0,124,121,2320.67,March 2006,183.0,0.0,183.0
4707,2006-04-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,67,19,48,175,2320.55,April 2006,104.0,0.0,124.0
4708,2006-05-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,173,0,173,150,2320.32,May 2006,67.0,19.0,48.0
4709,2006-06-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,161,0,176,157,2325.58,June 2006,173.0,0.0,173.0
4710,2006-07-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,101,15,108,125,2325.19,July 2006,161.0,0.0,176.0
4711,2006-08-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,124,22,126,0,2209.58,August 2006,101.0,15.0,108.0
4712,2006-09-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,91,22,100,40,2209.34,September 2006,124.0,22.0,126.0
4713,2006-10-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,49,31,55,30,2209.33,October 2006,91.0,22.0,100.0
4714,2006-11-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,78,16,72,103,2209.47,November 2006,49.0,31.0,55.0
4715,2006-12-01,Hawaii BRANCH,Hawaii Agent3,Appliances,97533,168,8,185,60,2209.33,December 2006,78.0,16.0,72.0
4716,2004-09-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,5,0,110,0,2940.63,September 2004,,,
4717,2004-10-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,11,105,0,0,2940.58,October 2004,5.0,0.0,110.0
4718,2004-11-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,5,94,0,0,2940.81,November 2004,11.0,105.0,0.0
4719,2004-12-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,3,89,0,0,2940.39,December 2004,5.0,94.0,0.0
4720,2005-01-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,6,36,0,0,2940.02,January 2005,3.0,89.0,0.0
4721,2005-02-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,8,30,0,0,2940.41,February 2005,6.0,36.0,0.0
4722,2005-03-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,12,22,0,0,2940.3,March 2005,8.0,30.0,0.0
4723,2005-04-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,3,10,11,15,3093.98,April 2005,12.0,22.0,0.0
4724,2005-05-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,11,18,11,0,3094.33,May 2005,3.0,10.0,11.0
4725,2005-06-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,12,18,3,0,3094.0,June 2005,11.0,18.0,11.0
4726,2005-07-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,7,9,0,0,3094.0,July 2005,12.0,18.0,3.0
4727,2005-08-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,36,3,93,0,3093.74,August 2005,7.0,9.0,0.0
4728,2005-09-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,1,20,2,0,3094.03,September 2005,36.0,3.0,93.0
4729,2005-10-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,3,21,0,28,3094.16,October 2005,1.0,20.0,2.0
4730,2005-11-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,30,36,0,0,3097.0,November 2005,3.0,21.0,0.0
4731,2005-12-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,7,3,4,1,3096.81,December 2005,30.0,36.0,0.0
4732,2006-01-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,57,0,80,10,3097.27,January 2006,7.0,3.0,4.0
4733,2006-01-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,57,0,80,10,3097.2,January 2006,57.0,0.0,80.0
4734,2006-02-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,53,8,114,8,3343.91,February 2006,57.0,0.0,80.0
4735,2006-03-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,18,69,0,20,3343.95,March 2006,53.0,8.0,114.0
4736,2006-04-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,44,0,45,10,3343.72,April 2006,18.0,69.0,0.0
4737,2006-05-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,29,1,54,10,3343.92,May 2006,44.0,0.0,45.0
4738,2006-06-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,27,26,12,28,3348.84,June 2006,29.0,1.0,54.0
4739,2006-07-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,27,11,26,13,3349.09,July 2006,27.0,26.0,12.0
4740,2006-08-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,16,10,12,0,3081.12,August 2006,27.0,11.0,26.0
4741,2006-09-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,16,6,45,15,3081.07,September 2006,16.0,10.0,12.0
4742,2006-10-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,11,35,0,16,3080.86,October 2006,16.0,6.0,45.0
4743,2006-11-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,15,24,0,21,3081.27,November 2006,11.0,35.0,0.0
4744,2006-12-01,Hawaii BRANCH,Hawaii Agent3,Appliances,98669,20,1,70,41,3081.17,December 2006,15.0,24.0,0.0
4745,2005-03-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,220,0,400,0,71.8,March 2005,,,
4746,2005-04-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,1240,40,1200,0,76.91,April 2005,220.0,0.0,400.0
4747,2005-05-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,120,0,160,0,76.57,May 2005,1240.0,40.0,1200.0
4748,2005-06-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,900,40,1900,0,77.22,June 2005,120.0,0.0,160.0
4749,2005-07-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,960,0,960,0,77.13,July 2005,900.0,40.0,1900.0
4750,2005-08-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,300,0,300,0,77.2,August 2005,960.0,0.0,960.0
4751,2005-09-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,640,0,960,0,76.7,September 2005,300.0,0.0,300.0
4752,2005-10-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,300,120,180,351,76.79,October 2005,640.0,0.0,960.0
4753,2005-11-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,920,0,3240,12000,77.36,November 2005,300.0,120.0,180.0
4754,2005-12-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,320,560,0,360,76.9,December 2005,920.0,0.0,3240.0
4755,2006-01-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,290,40,900,407,71.96,January 2006,320.0,560.0,0.0
4756,2006-01-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,290,40,900,407,72.2,January 2006,290.0,40.0,900.0
4757,2006-02-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,400,500,1320,1161,72.14,February 2006,290.0,40.0,900.0
4758,2006-03-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,480,1120,0,360,72.36,March 2006,400.0,500.0,1320.0
4759,2006-04-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,760,540,600,506,72.17,April 2006,480.0,1120.0,0.0
4760,2006-05-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,860,380,1260,400,72.28,May 2006,760.0,540.0,600.0
4761,2006-06-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,180,660,0,1060,71.87,June 2006,860.0,380.0,1260.0
4762,2006-07-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,6840,0,8640,1200,72.37,July 2006,180.0,660.0,0.0
4763,2006-08-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,540,0,1140,1700,72.33,August 2006,6840.0,0.0,8640.0
4764,2006-09-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,3080,0,3720,3800,72.51,September 2006,540.0,0.0,1140.0
4765,2006-10-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,1400,280,2160,2120,72.19,October 2006,3080.0,0.0,3720.0
4766,2006-11-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,2400,560,5040,3664,71.88,November 2006,1400.0,280.0,2160.0
4767,2006-11-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,2400,560,5040,3664,72.27,November 2006,2400.0,560.0,5040.0
4768,2006-12-01,Hawaii BRANCH,Hawaii Agent3,Appliances,99207,3040,2050,3000,3650,72.18,December 2006,2400.0,560.0,5040.0
4769,2004-01-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,130,285,0,0,857.4,January 2004,,,
4770,2004-02-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,375,85,0,0,857.39,February 2004,130.0,285.0,0.0
4771,2004-03-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,909,98,0,0,857.78,March 2004,375.0,85.0,0.0
4772,2004-04-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,2444,293,0,0,857.45,April 2004,909.0,98.0,0.0
4773,2004-05-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,456,0,0,0,857.48,May 2004,2444.0,293.0,0.0
4774,2004-06-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,910,746,0,0,857.59,June 2004,456.0,0.0,0.0
4775,2004-07-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,1198,800,0,0,923.17,July 2004,910.0,746.0,0.0
4776,2004-08-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,138,156,0,0,859.78,August 2004,1198.0,800.0,0.0
4777,2004-09-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,231,660,0,0,860.28,September 2004,138.0,156.0,0.0
4778,2004-10-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,437,77,0,0,859.29,October 2004,231.0,660.0,0.0
4779,2004-11-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,258,580,0,0,860.02,November 2004,437.0,77.0,0.0
4780,2004-12-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,40,189,0,1500,859.83,December 2004,258.0,580.0,0.0
4781,2005-01-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,142,765,0,0,859.79,January 2005,40.0,189.0,0.0
4782,2005-02-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,452,640,0,352,859.6,February 2005,142.0,765.0,0.0
4783,2005-03-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,348,392,0,0,860.14,March 2005,452.0,640.0,0.0
4784,2005-04-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,452,3,0,40,949.63,April 2005,348.0,392.0,0.0
4785,2005-05-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,115,354,0,0,949.31,May 2005,452.0,3.0,0.0
4786,2005-06-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,152,585,0,0,949.17,June 2005,115.0,354.0,0.0
4787,2005-07-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,31,267,0,0,949.12,July 2005,152.0,585.0,0.0
4788,2005-08-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,70,146,0,0,949.27,August 2005,31.0,267.0,0.0
4789,2005-09-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,130,8,0,0,949.11,September 2005,70.0,146.0,0.0
4790,2005-10-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,230,459,0,280,949.11,October 2005,130.0,8.0,0.0
4791,2005-11-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,476,502,0,488,951.64,November 2005,230.0,459.0,0.0
4792,2005-12-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,268,541,0,0,951.39,December 2005,476.0,502.0,0.0
4793,2006-01-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,87,942,0,0,951.25,January 2006,268.0,541.0,0.0
4794,2006-02-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,34,1459,3,0,951.73,February 2006,87.0,942.0,0.0
4795,2006-03-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,164,526,0,382,951.31,March 2006,34.0,1459.0,3.0
4796,2006-04-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,401,3,0,250,951.35,April 2006,164.0,526.0,0.0
4797,2006-05-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,184,0,0,200,951.31,May 2006,401.0,3.0,0.0
4798,2006-06-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,154,0,100,153,955.11,June 2006,184.0,0.0,0.0
4799,2006-07-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,150,463,0,0,955.11,July 2006,154.0,0.0,100.0
4800,2006-08-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,51,959,0,0,955.65,August 2006,150.0,463.0,0.0
4801,2006-09-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,759,508,0,11,955.27,September 2006,51.0,959.0,0.0
4802,2006-10-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,36,1,0,0,955.49,October 2006,759.0,508.0,0.0
4803,2006-11-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,115,658,0,240,955.36,November 2006,36.0,1.0,0.0
4804,2006-12-01,Indiana BRANCH,Indiana Agent1,Appliances,78665,162,320,1,0,954.86,December 2006,115.0,658.0,0.0
4805,2004-01-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,160,9,0,0,272.3556428571429,January 2004,,,
4806,2004-02-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,208,524,0,0,272.3556428571429,February 2004,160.0,9.0,0.0
4807,2004-03-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,235,16,0,0,272.3556428571429,March 2004,208.0,524.0,0.0
4808,2004-04-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,5,8,0,0,272.44,April 2004,235.0,16.0,0.0
4809,2004-05-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,275,20,0,0,272.13,May 2004,5.0,8.0,0.0
4810,2004-06-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,85,7,0,0,272.26,June 2004,275.0,20.0,0.0
4811,2004-07-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,650,162,0,0,272.96,July 2004,85.0,7.0,0.0
4812,2004-08-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1155,13,0,0,273.21,August 2004,650.0,162.0,0.0
4813,2004-09-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,425,480,0,0,272.67,September 2004,1155.0,13.0,0.0
4814,2004-10-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1250,0,0,0,272.69,October 2004,425.0,480.0,0.0
4815,2004-11-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1099,101,108,0,272.86,November 2004,1250.0,0.0,0.0
4816,2004-12-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,555,200,0,0,273.2,December 2004,1099.0,101.0,108.0
4817,2005-01-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,89,471,54,0,272.95,January 2005,555.0,200.0,0.0
4818,2005-02-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,504,399,0,967,272.9,February 2005,89.0,471.0,54.0
4819,2005-03-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,539,410,0,0,272.94,March 2005,504.0,399.0,0.0
4820,2005-04-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1120,16,0,0,273.04,April 2005,539.0,410.0,0.0
4821,2005-05-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1120,0,0,0,273.25,May 2005,1120.0,16.0,0.0
4822,2005-06-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1140,350,0,0,273.55,June 2005,1120.0,0.0,0.0
4823,2005-07-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,0,444,0,0,272.3556428571429,July 2005,1140.0,350.0,0.0
4824,2005-08-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,410,108,0,0,248.47,August 2005,0.0,444.0,0.0
4825,2005-09-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,465,193,0,0,273.23,September 2005,410.0,108.0,0.0
4826,2005-10-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,194,139,40,140,273.06,October 2005,465.0,193.0,0.0
4827,2005-11-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,3206,720,0,1828,276.7,November 2005,194.0,139.0,40.0
4828,2005-12-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1460,172,0,0,276.73,December 2005,3206.0,720.0,0.0
4829,2006-01-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,580,54,0,48,276.74,January 2006,1460.0,172.0,0.0
4830,2006-02-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,60,164,0,265,313.78,February 2006,580.0,54.0,0.0
4831,2006-03-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1743,49,0,1108,276.73,March 2006,60.0,164.0,0.0
4832,2006-04-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,589,258,0,1186,301.25,April 2006,1743.0,49.0,0.0
4833,2006-05-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1325,97,0,1327,276.71,May 2006,589.0,258.0,0.0
4834,2006-06-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1472,722,3,0,283.28,June 2006,1325.0,97.0,0.0
4835,2006-07-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1170,1437,210,0,283.04,July 2006,1472.0,722.0,3.0
4836,2006-08-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1142,263,0,0,283.03,August 2006,1170.0,1437.0,210.0
4837,2006-09-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1170,681,0,0,282.94,September 2006,1142.0,263.0,0.0
4838,2006-10-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1723,405,0,0,282.69,October 2006,1170.0,681.0,0.0
4839,2006-11-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1858,214,0,2341,282.62,November 2006,1723.0,405.0,0.0
4840,2006-12-01,Indiana BRANCH,Indiana Agent1,Appliances,79565,1921,417,13,50,294.06,December 2006,1858.0,214.0,0.0
4841,2004-01-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,28,529,0,0,537.9826050420168,January 2004,,,
4842,2004-02-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,50,254,0,0,537.9826050420168,February 2004,28.0,529.0,0.0
4843,2004-03-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,10,109,0,0,537.9826050420168,March 2004,50.0,254.0,0.0
4844,2004-04-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,320,8,0,0,541.21,April 2004,10.0,109.0,0.0
4845,2004-05-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,95,42,0,0,541.11,May 2004,320.0,8.0,0.0
4846,2004-06-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,90,411,5,0,540.96,June 2004,95.0,42.0,0.0
4847,2004-07-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,664,14,0,0,542.52,July 2004,90.0,411.0,5.0
4848,2004-08-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,141,0,0,0,459.13,August 2004,664.0,14.0,0.0
4849,2004-09-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,169,735,0,0,542.75,September 2004,141.0,0.0,0.0
4850,2004-10-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,180,389,0,0,542.3,October 2004,169.0,735.0,0.0
4851,2004-11-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,196,198,0,0,437.16,November 2004,180.0,389.0,0.0
4852,2004-12-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,520,198,0,0,542.6,December 2004,196.0,198.0,0.0
4853,2005-01-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,396,241,0,0,542.7,January 2005,520.0,198.0,0.0
4854,2005-02-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,125,302,0,299,542.49,February 2005,396.0,241.0,0.0
4855,2005-03-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,90,621,0,0,542.14,March 2005,125.0,302.0,0.0
4856,2005-04-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,193,374,0,100,542.38,April 2005,90.0,621.0,0.0
4857,2005-05-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,4,6,0,0,437.55,May 2005,193.0,374.0,0.0
4858,2005-06-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,115,0,0,0,542.16,June 2005,4.0,6.0,0.0
4859,2005-07-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,0,97,0,0,537.9826050420168,July 2005,115.0,0.0,0.0
4860,2005-08-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,0,2,0,0,537.9826050420168,August 2005,0.0,97.0,0.0
4861,2005-09-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,0,2,0,0,537.9826050420168,September 2005,0.0,2.0,0.0
4862,2005-10-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,0,0,0,35,537.9826050420168,October 2005,0.0,2.0,0.0
4863,2005-11-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,306,0,0,76,550.29,November 2005,0.0,0.0,0.0
4864,2005-12-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,0,63,0,0,537.9826050420168,December 2005,306.0,0.0,0.0
4865,2006-01-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,155,60,0,0,550.34,January 2006,0.0,63.0,0.0
4866,2006-02-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,151,213,0,16,550.01,February 2006,155.0,60.0,0.0
4867,2006-03-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,50,0,0,63,549.95,March 2006,151.0,213.0,0.0
4868,2006-04-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,272,40,0,128,549.63,April 2006,50.0,0.0,0.0
4869,2006-05-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,492,64,0,102,550.16,May 2006,272.0,40.0,0.0
4870,2006-06-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,538,19,0,0,562.44,June 2006,492.0,64.0,0.0
4871,2006-07-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,200,11,0,0,562.68,July 2006,538.0,19.0,0.0
4872,2006-08-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,0,184,0,0,537.9826050420168,August 2006,200.0,11.0,0.0
4873,2006-09-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,175,122,0,0,562.58,September 2006,0.0,184.0,0.0
4874,2006-10-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,280,0,0,0,562.48,October 2006,175.0,122.0,0.0
4875,2006-11-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,330,231,0,777,562.43,November 2006,280.0,0.0,0.0
4876,2006-12-01,Indiana BRANCH,Indiana Agent1,Appliances,85883,121,99,0,10,562.53,December 2006,330.0,231.0,0.0
4877,2004-01-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,200,14122,0,0,17.43,January 2004,,,
4878,2004-02-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,0,3072,0,0,14.73970245795602,February 2004,200.0,14122.0,0.0
4879,2004-03-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,200,2952,0,0,15.74,March 2004,0.0,3072.0,0.0
4880,2004-04-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,0,178,0,0,14.73970245795602,April 2004,200.0,2952.0,0.0
4881,2004-05-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,0,0,0,0,14.73970245795602,May 2004,0.0,178.0,0.0
4882,2004-06-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,1020,679,930,0,14.74,June 2004,0.0,0.0,0.0
4883,2004-07-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,500,1649,180,0,14.76,July 2004,1020.0,679.0,930.0
4884,2004-08-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,0,13779,600,0,14.73970245795602,August 2004,500.0,1649.0,180.0
4885,2004-09-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,160,2917,500,0,14.68,September 2004,0.0,13779.0,600.0
4886,2004-10-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,0,7227,1640,0,14.73970245795602,October 2004,160.0,2917.0,500.0
4887,2004-11-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,100,887,0,0,15.1,November 2004,0.0,7227.0,1640.0
4888,2004-12-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,20,2107,0,0,14.54,December 2004,100.0,887.0,0.0
4889,2005-01-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,380,6787,0,0,14.59,January 2005,20.0,2107.0,0.0
4890,2005-02-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,200,8547,0,40,14.72,February 2005,380.0,6787.0,0.0
4891,2005-03-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,140,11407,2500,0,14.49,March 2005,200.0,8547.0,0.0
4892,2005-04-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,100,21320,0,0,14.56,April 2005,140.0,11407.0,2500.0
4893,2005-05-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,320,6200,0,0,14.62,May 2005,100.0,21320.0,0.0
4894,2005-06-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,4480,19320,0,0,14.33,June 2005,320.0,6200.0,0.0
4895,2005-07-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,460,6340,0,0,14.21,July 2005,4480.0,19320.0,0.0
4896,2005-08-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,400,3320,160,0,14.36,August 2005,460.0,6340.0,0.0
4897,2005-09-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,0,600,200,0,14.73970245795602,September 2005,400.0,3320.0,160.0
4898,2005-10-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,0,2540,800,581,14.73970245795602,October 2005,0.0,600.0,200.0
4899,2005-11-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,20,12300,200,480,14.58,November 2005,0.0,2540.0,800.0
4900,2005-12-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,40,1117,300,0,14.51,December 2005,20.0,12300.0,200.0
4901,2006-01-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,1040,11440,160,133,14.7,January 2006,40.0,1117.0,300.0
4902,2006-02-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,340,9460,600,0,14.71,February 2006,1040.0,11440.0,160.0
4903,2006-03-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,280,380,80,20,14.88,March 2006,340.0,9460.0,600.0
4904,2006-04-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,100,5160,200,70,14.82,April 2006,280.0,380.0,80.0
4905,2006-05-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,200,56680,0,378,14.74,May 2006,100.0,5160.0,200.0
4906,2006-06-01,Indiana BRANCH,Indiana Agent1,Appliances,87890,200,20,0,1207,14.78,June 2006,200.0,56680.0,0.0
